"","Authors","Title","Year","Source","ArticleURL","Type","DOI","Cites","GSRank","QueryDate","Database","SearchTerms","RecordID"
"931","OMP OmpF","Intrinsically Disordered Protein Threads Through the Bacterial",2007,"Biochemistry","https://www.researchgate.net/profile/Jonathan-Hopper-3/publication/243968915_Intrinsically_Disordered_Protein_Threads_Through_the_Bacterial_Outer-Membrane_Porin_OmpF/links/00b4951d061b2c4db6000000/Intrinsically-Disordered-Protein-Threads-Through-the-Bacterial-Outer-Membrane-Porin-OmpF.pdf","PDF","",0,91,"2024-07-18 10:55:40","google","biocrust--conductance",131494
"932","MA Akram, X Wang, W Hu, J Xiong, Y Zhang, Y Deng…","Convergent variations in the leaf traits of desert plants",2020,"Plants","https://www.mdpi.com/2223-7747/9/8/990","HTML","",30,92,"2024-07-18 10:55:40","google,google,google,google","biocrust--conductance,biocrust--leafmass,biocrust--nutrientresorption,biocrust--waterpotential",131495
"933","M Gerhards, M Schlerf, K Mallick, T Udelhoven","Challenges and future perspectives of multi-/Hyperspectral thermal infrared remote sensing for crop water-stress detection: A review",2019,"Remote Sensing","https://www.mdpi.com/2072-4292/11/10/1240","HTML","",217,93,"2024-07-18 10:55:40","google","biocrust--conductance",131496
"934","X Guo, G Shang, Y Tian, X Jia, T Zha, C Li, H Yang…","Dynamics of nocturnal evapotranspiration and its biophysical controls over a desert Shrubland of Northwest China",2021,"Forests","https://www.mdpi.com/1999-4907/12/10/1296","HTML","",8,94,"2024-07-18 10:55:40","google,google,google","biocrust--conductance,biocrust--phenology,biocrust--quantumyield",131497
"935","A Porcar-Castell, Z Malenovský, T Magney…","Chlorophyll a fluorescence illuminates a path connecting plant molecular biology to Earth-system science",2021,"Nature plants","https://www.nature.com/articles/s41477-021-00980-4","","",125,95,"2024-07-18 10:55:40","google,google,google,google,google,google,google","biocrust--conductance,biocrust--electrontransport,biocrust--leafarea,biocrust--leafmass,biocrust--phenology,biocrust--photosystem,biocrust--quantumyield",131498
"936","M Waheed, SM Haq, F Arshad, RW Bussmann, M Iqbal…","Grasses in semi-arid lowlands—community composition and spatial dynamics with special regard to the influence of edaphic factors",2022,"Sustainability","https://www.mdpi.com/2071-1050/14/22/14964","HTML","",19,96,"2024-07-18 10:55:40","google,google,google","biocrust--conductance,biocrust--functionaltrait,biocrust--nutrientresorption",131499
"937","GJ Kidron, R Kronenfeld","Assessing the effect of micro-lysimeters on NRWI: Do micro-lysimeters adequately represent the water input of natural soil?",2017,"Journal of Hydrology","https://www.sciencedirect.com/science/article/pii/S0022169417301440","","",30,97,"2024-07-18 10:55:40","google","biocrust--conductance",131500
"938","JS Sperry","Evolution of water transport and xylem structure",2003,"International Journal of Plant Sciences","https://www.journals.uchicago.edu/doi/abs/10.1086/368398","","10.1086/368398",594,98,"2024-07-18 10:55:40","google,google,google","biocrust--conductance,biocrust--functionaltrait,biocrust--photosynthetictissue",131501
"939","Y Sun, J Wang, Q Wang, C Wang","Responses of the growth characteristics of spinach to different moisture contents in soil under irrigation with magnetoelectric water",2023,"Agronomy","https://www.mdpi.com/2073-4395/13/3/657","HTML","",5,100,"2024-07-18 10:55:40","google,google","biocrust--conductance,biocrust--rubisco",131503
"940","C Hall","COVER SHEET FOR PROPOSAL TO THE NATIONAL SCIENCE FOUNDATION",1911,"Computer Science","https://lternet.edu/wp-content/uploads/2018/12/SEV-2012-LTER05-proposal-1232294-clean.pdf","PDF","",0,101,"2024-07-18 10:55:40","google","biocrust--conductance",131504
"941","GJ Kidron, R Kronenfeld, B Xiao","Why dew and fog measurements carried out by microlysimeters do not adequately reflect the intact soil? The role of temperature",2021,"Agricultural and Forest Meteorology","https://www.sciencedirect.com/science/article/pii/S0168192321003348","","",8,102,"2024-07-18 10:55:40","google,google","biocrust--conductance,biocrust--heatconduction",131505
"942","ST Aidar, ARM Chaves, PIF Júnior…","Vegetative desiccation tolerance of Tripogon spicatus (Poaceae) from the tropical semiarid region of northeastern Brazil",2017,"Functional Plant …","https://www.publish.csiro.au/FP/FP17066","","",20,103,"2024-07-18 10:55:40","google,google,google,google","biocrust--conductance,biocrust--electrontransport,biocrust--quantumyield,biocrust--rubisco",131506
"943","J Rawat, P Sanwal, J Saxena","Potassium and its role in sustainable agriculture",2016,"Potassium solubilizing microorganisms for …","https://link.springer.com/chapter/10.1007/978-81-322-2776-2_17","","10.1007/978-81-322-2776-2_17",146,105,"2024-07-18 10:55:40","google","biocrust--conductance",131508
"944","Á Fajardo-Cantos, E Peña-Molina…","Short-term Macrochloa tenacissima response understory Pinus halepensis Mill forest after early prescribed burns in a semi-arid landscape",2023,"Science of The Total …","https://www.sciencedirect.com/science/article/pii/S0048969723048933","","",1,106,"2024-07-18 10:55:40","google","biocrust--conductance",131509
"945","TJ Wynne","Quantifying the Effect of Disturbance on Native Mojave Desert Shrubs",2022,"","https://search.proquest.com/openview/2062bbcdb0b0c94723ad5eb8fb334f9b/1?pq-origsite=gscholar&cbl=18750&diss=y","HTML","",1,107,"2024-07-18 10:55:40","google,google,google,google","biocrust--conductance,biocrust--leafarea,biocrust--leafthickness,biocrust--waterpotential",131510
"946","AN Gillison","Plant functional types and traits at the community, ecosystem and world level",2013,"Vegetation ecology","https://onlinelibrary.wiley.com/doi/abs/10.1002/9781118452592.ch12","","10.1002/9781118452592.ch12",58,108,"2024-07-18 10:55:40","google,google,google,google","biocrust--conductance,biocrust--functionaltrait,biocrust--leafmass,biocrust--photosynthetictissue",131511
"947","K Zawierucha, CJ Marshall, D Wharton…","A nematode in the mist: Scottnema lindsayae is the only soil metazoan in remote Antarctic deserts, at greater densities with altitude",2019,"Polar Research","https://polarresearch.net/index.php/polar/article/view/3494","","",9,109,"2024-07-18 10:55:40","google","biocrust--conductance",131512
"948","M Leroy, VEJ Jassey, J Silvestre, M Barret…","Carbon nanotubes alter agrosystem multifunctionality",2024,"Environmental …","https://pubs.rsc.org/en/content/articlehtml/2024/en/d4en00195h","","",0,110,"2024-07-18 10:55:40","google,google","biocrust--conductance,biocrust--quantumyield",131513
"949","W Zhu, S Lu, H Jiang, P Wang, C He, H Bian…","Interactions between phenanthrene and polystyrene micro/nano plastics: Implications for rice (Oryza sativa L.) toxicity",2023,"Environmental …","https://www.sciencedirect.com/science/article/pii/S0269749123013623","","",1,111,"2024-07-18 10:55:40","google","biocrust--conductance",131514
"950","Y Zhao, Y Hong, P Wang, Y Gou, R Zeng, Q Zhang…","Assembly of Tomato Rhizobacteria from Different Functional Groups Improves Seedling Photosynthesis and Growth",2023,"Plants","https://www.mdpi.com/2223-7747/12/23/4000","HTML","",0,112,"2024-07-18 10:55:40","google,google","biocrust--conductance,biocrust--rubisco",131515
"951","PAN Yanxia, Z Yafeng, HU Rui","Review of the impacts of hygroscopic condensate on BSCs ecological function in desert areas",2022,"Advances in Earth Science","http://www.adearth.ac.cn/EN/10.11867/j.issn.1001-8166.2021.109","","10.11867/j.issn.1001-8166.2021.109",1,113,"2024-07-18 10:55:40","google","biocrust--conductance",131516
"952","Y Ma, H Liu, W Zhao, L Guo, Q Yang, Y Li, J Liu…","Responses of Soil Water Potential and Plant Physiological Status to Pulsed Rainfall Events in Arid Northwestern China: Implications for Disclosing the Water-use …",2024,"","https://www.researchsquare.com/article/rs-4096548/latest","","",0,114,"2024-07-18 10:55:40","google,google","biocrust--conductance,biocrust--waterpotential",131517
"953","Q Qi, Y Haowei, Z Zhang, JD Van Nostrand, L Wu…","Microbial functional responses explain alpine soil carbon fluxes under future climate scenarios",2021,"MBio","https://journals.asm.org/doi/abs/10.1128/mbio.00761-20","","10.1128/mbio.00761-20",11,115,"2024-07-18 10:55:40","google","biocrust--conductance",131518
"954","H Duan, C Shao, N Zhao, D Wang, V Resco de Dios…","The role of leaf superoxide dismutase and proline on intra-specific photosynthesis recovery of Schima superba following drought",2024,"Scientific Reports","https://www.nature.com/articles/s41598-024-59467-9","HTML","",0,116,"2024-07-18 10:55:40","google,google,google,google","biocrust--conductance,biocrust--electrontransport,biocrust--leafmass,biocrust--waterpotential",131519
"955","O Lobachevska, L Karpinets","WATER EXCHANGE OF THE FOREST ECOSYSTEMS EPIGEIC BRYOPHYTES DEPENDING ON CHANGES OF THE STRUCTURAL AND FUNCTIONAL …",2024,"Біологічні студії/Studia …","http://publications.lnu.edu.ua/journals/index.php/biology/article/view/4301","HTML","",0,117,"2024-07-18 10:55:40","google,google,google","biocrust--conductance,biocrust--rhizoid,biocrust--waterpotential",131520
"956","L Paoli, P Pinho, C Branquinho, S Loppi…","The influence of growth form and substrate on lichen ecophysiological responses along an aridity gradient",2017,"… Science and Pollution …","https://link.springer.com/article/10.1007/s11356-017-9361-2","HTML","10.1007/s11356-017-9361-2",10,118,"2024-07-18 10:55:40","google,google,google,google,scopus,scopus,scopus","biocrust--conductance,biocrust--electrontransport,biocrust--functionaltrait,biocrust--quantumyield,biocrust--chlorophyll,biocrust--functionaltrait,biocrust--photosynthesis",131521
"957","S Nazari","Impact of Preferential Flow, Source Water Connectivity, and Agricultural Management Practices on Sediment and Particulate Phosphorus Dynamics in Midwestern Tile …",2021,"","https://uknowledge.uky.edu/bae_etds/82/","","",1,119,"2024-07-18 10:55:40","google,google","biocrust--conductance,biocrust--dessication",131522
"958","N Valenzuela Garay","Using Ground Penetrating Radar to Investigate Controls on Pedogenic Calcium Carbonate Distribution in Dryland Critical Zones",2022,"","https://scholarworks.utep.edu/open_etd/3745/","","",0,120,"2024-07-18 10:55:40","google,google","biocrust--conductance,biocrust--conductance",131523
"959","T Yang, H Zhang, C Zheng, X Wu, Y Zhao, X Li, H Liu…","Bacteria life-history strategies and the linkage of soil CNP stoichiometry to microbial resource limitation differed in karst and non-karst plantation forests in southwest …",2023,"Catena","https://www.sciencedirect.com/science/article/pii/S0341816223004320","","",6,121,"2024-07-18 10:55:40","google,google","biocrust--conductance,biocrust--nutrientresorption",131524
"960","HM Goemann","Rhizobiome dynamics in plant growth promotion and abiotic stress response",2023,"","https://scholarworks.montana.edu/items/eb7898f1-534d-457b-99d8-398b235b370d","","",0,122,"2024-07-18 10:55:40","google","biocrust--conductance",131525
"961","Y Ma, H Liu, Y Yu, L Guo, W Zhao, O Yetemen","Revisiting soil water potential: Towards a better understanding of soil and plant interactions",2022,"Water","https://www.mdpi.com/2073-4441/14/22/3721","HTML","",2,124,"2024-07-18 10:55:40","google,google,google","biocrust--conductance,biocrust--leafarea,biocrust--waterpotential",131527
"962","R Mawar, M Ranawat, SK Sharma…","Exploring Microbial Diversity of Arid Regions of Globe for Agricultural Sustainability: A Revisit",2023,"Plant Growth Promoting …","https://link.springer.com/chapter/10.1007/978-981-19-4124-5_1","","10.1007/978-981-19-4124-5_1",0,126,"2024-07-18 10:55:40","google","biocrust--conductance",131529
"963","O Uclés","La precipitación oculta y su papel en el balance hídrico de ecosistemas semiáridos",2014,"","https://digital.csic.es/handle/10261/104767","","",0,127,"2024-07-18 10:55:40","google","biocrust--conductance",131530
"964","PR Nelson, AJ Maguire, Z Pierrat…","Remote sensing of tundra ecosystems using high spectral resolution reflectance: opportunities and challenges",2022,"Journal of …","https://agupubs.onlinelibrary.wiley.com/doi/abs/10.1029/2021JG006697","","10.1029/2021JG006697",23,128,"2024-07-18 10:55:40","google,google,google,google,google,google","biocrust--conductance,biocrust--functionaltrait,biocrust--leafarea,biocrust--leafmass,biocrust--phenology,biocrust--reflectance",131531
"965","DD Breshears, JW Nyhan, CE Heil…","Effects of woody plants on microclimate in a semiarid woodland: soil temperature and evaporation in canopy and intercanopy patches",1998,"… Journal of Plant …","https://www.journals.uchicago.edu/doi/abs/10.1086/314083","","10.1086/314083",479,130,"2024-07-18 10:55:40","google,google","biocrust--conductance,biocrust--waterpotential",131533
"966","CR Vanisree, P Singh, EB Jadhav, MS Nair…","Effect of climate change and soil dynamics on soil microbes and fertility of soil",2022,"… under changing climate","https://www.sciencedirect.com/science/article/pii/B9780323905718000201","","",5,131,"2024-07-18 10:55:40","google","biocrust--conductance",131534
"967","G Meyer, JR Melton, ER Humphreys","Inclusion of a dry surface layer and modifications to the transpiration and canopy evaporation partitioning in the Canadian Land Surface Scheme Including …",2022,"Authorea Preprints","https://www.authorea.com/doi/pdf/10.1002/essoar.10512306","PDF","10.1002/essoar.10512306",0,132,"2024-07-18 10:55:40","google","biocrust--conductance",131535
"968","X Xiao, X Liao, Q Yan, Y Xie, J Chen, G Liang, M Chen…","Arbuscular Mycorrhizal Fungi Improve the Growth, Water Status, and Nutrient Uptake of Cinnamomum migao and the Soil Nutrient Stoichiometry under …",2023,"Journal of Fungi","https://www.mdpi.com/2309-608X/9/3/321","HTML","",10,133,"2024-07-18 10:55:40","google,google,google","biocrust--conductance,biocrust--leafarea,biocrust--waterpotential",131536
"969","H Yang, Q He, C Hu","Feasibility of biodiesel production and CO2 emission reduction by Monoraphidium dybowskii LB50 under semi-continuous culture with open raceway ponds …",2018,"Biotechnology for biofuels","https://link.springer.com/article/10.1186/s13068-018-1068-1","HTML","10.1186/s13068-018-1068-1",30,134,"2024-07-18 10:55:40","google","biocrust--conductance",131537
"970","LM Maxwell","Overcoming barriers to native shrub establishment on abandoned oil and gas pads on the Colorado Plateau",2021,"","https://digital.library.txstate.edu/bitstream/10877/14937/1/MAXWELL-THESIS-2021.pdf","PDF","",0,135,"2024-07-18 10:55:40","google","biocrust--conductance",131538
"971","M Farooq, A Nazir, S Anjum, B Farooq…","Soil Microbial Biochemical Activity and Influence of Climate Change",2023,"Climate Change and …","https://link.springer.com/chapter/10.1007/978-3-031-21079-2_10","","10.1007/978-3-031-21079-2_10",1,137,"2024-07-18 10:55:40","google","biocrust--conductance",131540
"972","H Yang, Q Yang, D Zhang, J Wang, T Cao…","Transcriptome Reveals the Molecular Mechanism of the ScALDH21 Gene from the Desert Moss Syntrichia caninervis Conferring Resistance to Salt Stress in …",2023,"International Journal of …","https://www.mdpi.com/1422-0067/24/6/5822","HTML","",4,138,"2024-07-18 10:55:40","google","biocrust--conductance",131541
"973","Y Niu, Y Li, H Yun, X Wang, X Gong, Y Duan…","Variations in diurnal and seasonal net ecosystem carbon dioxide exchange in a semiarid sandy grassland ecosystem in China's Horqin Sandy Land",2020,"…","https://bg.copernicus.org/articles/17/6309/2020/bg-17-6309-2020.html","HTML","",21,139,"2024-07-18 10:55:40","google","biocrust--conductance",131542
"974","S Huttunen, N Bell, L Hedenäs","The evolutionary diversity of mosses–taxonomic heterogeneity and its ecological drivers",2018,"Critical reviews in plant sciences","https://www.tandfonline.com/doi/abs/10.1080/07352689.2018.1482434","","10.1080/07352689.2018.1482434",49,140,"2024-07-18 10:55:40","google,google,google,google","biocrust--conductance,biocrust--electrontransport,biocrust--leafdensity,biocrust--leafmass",131543
"975","A Karnelli","Remote sensing in the reflective spectrum: a powerful and applied technology for terrestrial ecosystem science",2017,"Terrestrial Ecosystem Research Infrastructures","https://www.taylorfrancis.com/chapters/edit/10.1201/9781315368252-13/remote-sensing-reflective-spectrum-arnon-karnelli","","10.1201/9781315368252-13",1,141,"2024-07-18 10:55:40","google,google,google","biocrust--conductance,biocrust--leafmass,biocrust--phenology",131544
"976","E Dwars","Big roles of microorganisms during drought stress",2022,"","https://studenttheses.uu.nl/bitstream/handle/20.500.12932/43069/writing_assignment_EJD.pdf?sequence=1","PDF","",0,142,"2024-07-18 10:55:40","google,google,google","biocrust--conductance,biocrust--electrontransport,biocrust--quantumyield",131545
"977","W San Wong","Soil-microbial-plant signals and effects on plant eco-physiological performance for mine site restoration",2022,"","https://research-repository.uwa.edu.au/en/publications/soil-microbial-plant-signals-and-effects-on-plant-eco-physiologic","","",0,143,"2024-07-18 10:55:40","google","biocrust--conductance",131546
"978","Y Han, G Wang, L Xiong, Y Xu, S Li","Rainfall effect on soil respiration depends on antecedent soil moisture",2024,"Science of The Total Environment","https://www.sciencedirect.com/science/article/pii/S0048969724022733","","",1,144,"2024-07-18 10:55:40","google","biocrust--conductance",131547
"979","JJ Atwood, WR Buck","Recent literature on bryophytes—122 (2)",2019,"The Bryologist","https://www.jstor.org/stable/26849553","","",0,145,"2024-07-18 10:55:40","google","biocrust--conductance",131548
"980","AN Gillison","Vegetation Ecology Second Edition",2013,"","https://www.researchgate.net/profile/Andrew-Gillison-2/publication/278319802_Vegetation_Ecology_Second_Edition/links/5ee85c45299bf1faac59aa00/Vegetation-Ecology-Second-Edition.pdf","PDF","",0,146,"2024-07-18 10:55:40","google,google,google,google","biocrust--conductance,biocrust--functionaltrait,biocrust--leafmass,biocrust--photosynthetictissue",131549
"981","RS Nowak, SD Smith, D Evans, K Ogle…","Biotic Processes Regulating the Carbon Balance of Desert Ecosystems-Final Report",2012,"","https://www.osti.gov/biblio/1109125","","",0,147,"2024-07-18 10:55:40","google,google","biocrust--conductance,biocrust--nutrientresorption",131550
"982","J Zhang, J Liang, J Zhang, F Shen","Ying Liu",2023,"… of grass and forage plants to …","https://books.google.com/books?hl=en&lr=&id=CyW6EAAAQBAJ&oi=fnd&pg=PA469&dq=biocrust*%7C%22biological+soil+crust%22+conductance&ots=vmNggHz3kC&sig=u5q7hdGcW9VUD26JNJDo-4rXbMs","","",6,148,"2024-07-18 10:55:40","google,","biocrust--conductance,",131551
"983","AK Savani, Y Nagaraju, R Emani, GPD Reddy…","Global Climate Perturbations: Sustainable Microbial Mitigation Strategies",2023,"Microbial Symbionts and …","https://link.springer.com/chapter/10.1007/978-981-99-0030-5_1","","10.1007/978-981-99-0030-5_1",0,149,"2024-07-18 10:55:40","google","biocrust--conductance",131552
"984","S Sun, D Verseghy","Introducing water-stressed shrubland into the Canadian Land Surface Scheme",2019,"Journal of Hydrology","https://www.sciencedirect.com/science/article/pii/S0022169419308923","","",5,150,"2024-07-18 10:55:40","google,google","biocrust--conductance,biocrust--heatconduction",131553
"985","N Chen, X Li, J Šimůnek, Y Zhang, H Shi, Q Hu, M Xin","Evaluating soil salts dynamics under biodegradable film mulching with different disintegration rates in an arid region with shallow and saline groundwater …",2022,"Geoderma","https://www.sciencedirect.com/science/article/pii/S0016706122002762","","",14,151,"2024-07-18 10:55:40","google","biocrust--conductance",131554
"986","G Hao, N Yang, X Chen, Z Du, M Li, L Chen…","Nitrogen enrichment decrease green roof multifunctionality",2024,"Urban Forestry &Urban …","https://www.sciencedirect.com/science/article/pii/S161886672400030X","","",0,153,"2024-07-18 10:55:40","google,google,google,google","biocrust--conductance,biocrust--functionaltrait,biocrust--leafarea,biocrust--leafthickness",131556
"987","Y Zhou, J Ma, J Ma, Q Lu, G Wang, Y Shen…","Extending grazing time during the warm season can reduce P limitation and increase the N cycling rate in arid desert steppes",2024,"Science of The Total …","https://www.sciencedirect.com/science/article/pii/S0048969724038117","","",0,154,"2024-07-18 10:55:40","google,google","biocrust--conductance,biocrust--nutrientresorption",131557
"988","JP Nousu, K Leppä, H Marttila…","Multi-scale soil moisture data and process-based modeling reveal the importance of lateral groundwater flow in a subarctic catchment",2024,"Hydrology and Earth …","https://hess.copernicus.org/preprints/hess-2024-81/","","",0,155,"2024-07-18 10:55:40","google,google","biocrust--conductance,biocrust--leafmass",131558
"989","X Chu, G Han, S Wei, Q Xing, W He, B Sun, X Li…","Seasonal not annual precipitation drives 8-year variability of interannual net CO2 exchange in a salt marsh",2021,"Agricultural and Forest …","https://www.sciencedirect.com/science/article/pii/S0168192321002410","","",21,156,"2024-07-18 10:55:40","google","biocrust--conductance",131559
"990","PS Matos, CF Silva, JM Damian, CEP Cerri…","Beneficial services of Glomalin and Arbuscular Mycorrhizal fungi in degraded soils in Brazil",2021,"Scientia …","https://www.scielo.br/j/sa/a/zGNLMFPpWy9WrWyqCRB3XZH/","HTML","",19,157,"2024-07-18 10:55:40","google","biocrust--conductance",131560
"991","Z Wang, C Pi, W Bao, MY Bader","Elevational trends in photosynthetic capacity and trait relationships of subtropical montane understorey bryophytes",2022,"Ecological Indicators","https://www.sciencedirect.com/science/article/pii/S1470160X22007233","HTML","",4,159,"2024-07-18 10:55:40","google,google,google","biocrust--conductance,biocrust--electrontransport,biocrust--functionaltrait",131562
"992","JM Glime","Bacteria",2022,"","","CITATION","",0,161,"2024-07-18 10:55:40","google","biocrust--conductance",131564
"993","I Prieto, L León-Sánchez, E Nicolás…","Warming Reduces Both Photosynthetic Nutrient Use Efficiency and Water Use Efficiency in Mediterranean Shrubs",NA,"Available at SSRN …","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4276512","","",0,162,"2024-07-18 10:55:40","google,google,google,google,google","biocrust--conductance,biocrust--leafmass,biocrust--leafthickness,biocrust--nutrientresorption,biocrust--rubisco",131565
"994","X Liu, X Li, H Yang, R Yang, D Zhang","Genome-Wide Characterization and Expression Profiling of ABA Biosynthesis Genes in a Desert Moss Syntrichia caninervis",2023,"Plants","https://www.mdpi.com/2223-7747/12/5/1114","HTML","",2,163,"2024-07-18 10:55:40","google","biocrust--conductance",131566
"995","S Walia, S Rathore, R Kumar","Elucidating the mechanisms, responses and future prospects of medicinal and aromatic plants to elevated CO2 and elevated temperature",2022,"Journal of Applied Research on Medicinal …","https://www.sciencedirect.com/science/article/pii/S2214786121000747","","",5,165,"2024-07-18 10:55:40","google,google,google,google,google","biocrust--conductance,biocrust--electrontransport,biocrust--leafthickness,biocrust--quantumyield,biocrust--rubisco",131568
"996","Y Zhang, C Wang, M Huang, J Xiao, X Li…","RING-type E3 ligase PROTEOLYSIS1 from Syntrichia caninervis targets ABI3 for degradation and modulates plant stress responses",2024,"Environmental and …","https://www.sciencedirect.com/science/article/pii/S009884722400251X","","",0,166,"2024-07-18 10:55:40","google","biocrust--conductance",131569
"997","DR Black","Examining Serpentine Adaptation in Aquilegia eximia (Serpentine Columbine)",2020,"","https://search.proquest.com/openview/3191fbbfb4d9ed45cc6f2827e6cbeed8/1?pq-origsite=gscholar&cbl=18750&diss=y","BOOK","",0,167,"2024-07-18 10:55:40","google","biocrust--conductance",131570
"998","R Soria, N Rodríguez-Berbel…","Organic amendments from recycled waste promote short-term carbon sequestration of restored soils in drylands",2023,"Journal of …","https://www.sciencedirect.com/science/article/pii/S030147972202446X","","",5,168,"2024-07-18 10:55:40","google","biocrust--conductance",131571
"999","M YU, G Ding, Z QUAN","Plasticity Response Of Desert Shrubs To Extreme Drought Events At Different Phenophases Under the Context of Climate Change",NA,"papers.ssrn.com","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4875463","","",0,169,"2024-07-18 10:55:40","google,google","biocrust--conductance,biocrust--leafarea",131572
"1000","Y Jin, X Wang, Y Zhang, Y Pan, H Xu, R Hu…","Evapotranspiration of xerophytic shrub Salsola passerina and Reaumuria soongorica in an arid desert ecosystem of NW China",2018,"Hydrology …","https://iwaponline.com/hr/article-abstract/49/6/1847/40922","","",6,170,"2024-07-18 10:55:40","google","biocrust--conductance",131573
"1001","W Zhu, S Lu, H Jiang, P Wang, C He, H Bian…","Phenanthrene Mitigated the Toxicological Effects of Polystyrene Micro/Nano Plastics on Rice (Oryza Sativa L.)",NA,"Nano Plastics on Rice …","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4427235","","",0,171,"2024-07-18 10:55:40","google","biocrust--conductance",131574
"1002","H Chu, H Ni, J Ma, Y Shen","What is the pathway that determines the diurnal lag time between soil respiration and soil temperature?",2023,"Geoderma","https://www.sciencedirect.com/science/article/pii/S0016706123000216","HTML","",3,172,"2024-07-18 10:55:40","google,google","biocrust--conductance,biocrust--rubisco",131575
"1003","M Aamir, KK Rai, MK Dubey, A Zehra…","Impact of climate change on soil carbon exchange, ecosystem dynamics, and plant–microbe interactions",2019,"Climate change and …","https://www.sciencedirect.com/science/article/pii/B9780128164839000207","","",24,173,"2024-07-18 10:55:40","google","biocrust--conductance",131576
"1004","A Singhal, S Pandey, N Kumari, DK Chauhan…","Impact of climate change on soil microbes involved in biogeochemical cycling",2021,"Climate Change and the …","https://link.springer.com/chapter/10.1007/978-3-030-76863-8_5","","10.1007/978-3-030-76863-8_5",2,174,"2024-07-18 10:55:40","google,google","biocrust--conductance,biocrust--electrontransport",131577
"1005","N Singh, D Chattopadhyay, SK Gupta","Updating the impact of drought on root exudation: A strigolactones perspective",2023,"Journal of Plant Growth Regulation","https://link.springer.com/article/10.1007/s00344-023-11061-5","HTML","10.1007/s00344-023-11061-5",2,175,"2024-07-18 10:55:40","google","biocrust--conductance",131578
"1006","P Baveye, P Vandevivere, BL Hoyle, PC DeLeo","Diego Sanchez de Lozada TITLE: Environmental Impact and Mechanisms of the Biological Clogging of Saturated Soils and Aquifer Materials SOURCE: Critical …",NA,"geol.lsu.edu","http://www.geol.lsu.edu/blanford/NATORBF/1%20Stream&Aquifer%20Hydraulic%20Interaction%20Review%20Papers/Baveye%20et%20al%20CriticalRev_1998.pdf","PDF","",0,176,"2024-07-18 10:55:40","google,google","biocrust--conductance,biocrust--dessication",131579
"1007","T Hu, K Li, K Xiong, J Wang, S Yang, Z Wang, A Gao…","Research progress on water–fertilizer coupling and crop quality improvement and its implication for the karst rock desertification control",2022,"Agronomy","https://www.mdpi.com/2073-4395/12/4/903","HTML","",7,177,"2024-07-18 10:55:40","google","biocrust--conductance",131580
"1008","P Borah","Role of Soil Properties on Ecosystem Carbon Flux in a semi-evergreen Forest of North East India",2023,"","http://agnee.tezu.ernet.in:8082/jspui/bitstream/1994/1674/3/03_content.pdf","","",0,178,"2024-07-18 10:55:40","google","biocrust--conductance",131581
"1009","Z Liu, Y Du, C Song, X Yang, J Yan","Effect of soil moisture content on thermal performance of ground source heat exchangers: An electromagnetism topology-based analysis",2023,"Energy Reports","https://www.sciencedirect.com/science/article/pii/S2352484723014968","HTML","",3,179,"2024-07-18 10:55:40","google","biocrust--conductance",131582
"1010","BE McNellis","Trends in Ecosystem Disturbance Across the Western United States: Inferring Process Through Pattern",2020,"","https://search.proquest.com/openview/d858921ec72fb2e8ea04a44a84463afb/1?pq-origsite=gscholar&cbl=18750&diss=y","BOOK","",0,180,"2024-07-18 10:55:40","google,google","biocrust--conductance,biocrust--percentcover",131583
"1011","MD Junaid, ZN Öztürk, AF Gökçe","Drought stress effects on morphophysiological and quality characteristics of commercial carrot cultivars",2023,"Turkish Journal of Botany","https://journals.tubitak.gov.tr/botany/vol47/iss2/4/","","",3,181,"2024-07-18 10:55:40","google","biocrust--conductance",131584
"1012","Y Zhang, Y Zhang, C Wang, J Xiao, M Huang…","Enhancement of salt tolerance of alfalfa: Physiological and molecular responses of transgenic alfalfa plants expressing Syntrichia caninervis-derived ScABI3",2024,"Plant Physiology and …","https://www.sciencedirect.com/science/article/pii/S0981942824000032","","",3,182,"2024-07-18 10:55:40","google,google,google","biocrust--conductance,biocrust--electrontransport,biocrust--quantumyield",131585
"1013","T Munro","Restoring native plant species to highly degraded sites with seed enhancement technologies",2024,"","https://researchoutput.csu.edu.au/en/publications/restoring-native-plant-species-to-highly-degraded-sites-with-seed","","",0,183,"2024-07-18 10:55:40","google,google","biocrust--conductance,biocrust--dessication",131586
"1014","Y Chen, X Liu, Y Ma, J He, Y He, C Zheng, W Gao…","Variability analysis and the conservation capacity of soil water storage under different vegetation types in arid regions",2023,"Catena","https://www.sciencedirect.com/science/article/pii/S0341816223003600","","",8,184,"2024-07-18 10:55:40","google","biocrust--conductance",131587
"1015","J Tumber-Dávila, NM Holbrook10, FE Rockwell10…","USA 10 2NASA Postdoctoral Program, NASA Goddard Space Flight Center, Greenbelt, MD, 11 USA 12 3Department of Civil and Environmental Engineering …",NA,"ntrs.nasa.gov","https://ntrs.nasa.gov/api/citations/20230009852/downloads/Feldmanetal2023_WRR_Commentary_FinalAcceptedVersion.pdf","PDF","",0,185,"2024-07-18 10:55:40","google","biocrust--conductance",131588
