"","Authors","Title","Year","Source","ArticleURL","Type","DOI","Cites","GSRank","QueryDate","Database","SearchTerms","RecordID"
"2637","M Lang, T Nilson, A Kuusk, J Pisek, L Korhonen…","Digital photography for tracking the phenology of an evergreen conifer stand",2017,"Agricultural and Forest …","https://www.sciencedirect.com/science/article/pii/S0168192317301879","","",29,146,"2024-07-09 13:59:09","google,google,scopus,scopus","sphagnum--phenology,sphagnum--phenology,sphagnum--leafarea,sphagnum--phenology",53580
"2638","H Kobayashi, AP Yunus, S Nagai, K Sugiura…","Latitudinal gradient of spruce forest understory and tundra phenology in Alaska as observed from satellite and ground-based data",2016,"Remote Sensing of …","https://www.sciencedirect.com/science/article/pii/S0034425716300487","HTML","",62,147,"2024-07-09 13:59:09","google,google","sphagnum--phenology,sphagnum--phenology",53581
"2639","SR Swengel, AB Swengel","Slogging through sphagnum to assess abundance patterns of bog butterflies in northern Wisconsin USA",NA,"researchgate.net","https://www.researchgate.net/profile/Scott-Swengel/publication/269409562_Slogging_through_sphagnum_to_assess_abundance_patterns_of_bog_butterflies_in_northern_Wisconsin_USA/links/548b2d6b0cf214269f1dd1e2/Slogging-through-sphagnum-to-assess-abundance-patterns-of-bog-butterflies-in-northern-Wisconsin-USA.pdf","PDF","",0,148,"2024-07-09 13:59:09","google,google","sphagnum--phenology,sphagnum--phenology",53582
"2640","RJ Reader","Using heatsum models to account for geographic variation in the floral phenology of two ericaceous shrubs",1983,"Journal of Biogeography","https://www.jstor.org/stable/2844582","","",22,149,"2024-07-09 13:59:09","google,google","sphagnum--phenology,sphagnum--phenology",53583
"2641","F Wolff, S Lorenz, P Korpelainen, A Eltner…","Utilizing Multi-Scale Hyperspectral Imaging to Investigate Spectral and Hydrological Influences on Modelling Sphagnum Mosses",NA,"Available at SSRN …","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4674757","","",0,150,"2024-07-09 13:59:09","google,google","sphagnum--phenology,sphagnum--phenology",53584
"2642","HF Clifford","Descriptive phenology and seasonality of a Canadian brown-water stream",1978,"Hydrobiologia","https://link.springer.com/article/10.1007/BF02346957","","10.1007/BF02346957",52,152,"2024-07-09 13:59:09","google,google","sphagnum--phenology,sphagnum--phenology",53586
"2643","MA Minor, SG Ermilov, O Joharchi, DA Philippov","Using Spectral Indices Derived from Remote Sensing Imagery to Represent Arthropod Biodiversity Gradients in a European Sphagnum Peat Bog",2022,"Arthropoda","https://www.mdpi.com/2813-3323/1/1/6","HTML","",0,153,"2024-07-09 13:59:09","google,google","sphagnum--phenology,sphagnum--phenology",53587
"2644","J Bubier, P Crill, A Mosedale…","Peatland responses to varying interannual moisture conditions as measured by automatic CO2 chambers",2003,"Global …","https://agupubs.onlinelibrary.wiley.com/doi/abs/10.1029/2002GB001946","","10.1029/2002GB001946",254,154,"2024-07-09 13:59:09","google,google,google","sphagnum--phenology,sphagnum--phenology,sphagnum--waterpotential",53588
"2645","N Kip, W Ouyang, J van Winden…","Detection, isolation, and characterization of acidophilic methanotrophs from Sphagnum mosses",2011,"Applied and …","https://journals.asm.org/doi/abs/10.1128/aem.05017-11","","10.1128/aem.05017-11",126,155,"2024-07-09 13:59:09","google,google,scopus","sphagnum--phenology,sphagnum--phenology,sphagnum--soil",53589
"2646","M Gałka, GT Swindles, M Szal, R Fulweber…","Response of plant communities to climate change during the late Holocene: Palaeoecological insights from peatlands in the Alaskan Arctic",2018,"Ecological …","https://www.sciencedirect.com/science/article/pii/S1470160X17306994","","",43,156,"2024-07-09 13:59:09","google,google","sphagnum--phenology,sphagnum--phenology",53590
"2647","JJ Rango","Summer phenology of aquatic insect communities inhabiting the leaves of the northern pitcher plant, Sarracenia purpurea L.",1999,"Northeastern Naturalist","https://www.jstor.org/stable/3858436","","",13,157,"2024-07-09 13:59:09","google,google","sphagnum--phenology,sphagnum--phenology",53591
"2648","HP Sterk, C Marshall, NR Cowie, B Clutterbuck…","Blanket bog CO2 flux driven by plant functional type during summer drought",2023,"…","https://onlinelibrary.wiley.com/doi/abs/10.1002/eco.2503","","10.1002/eco.2503",3,158,"2024-07-09 13:59:09","google,google","sphagnum--phenology,sphagnum--phenology",53592
"2649","RI Bertin","Plant phenology and distribution in relation to recent climate change",2008,"The Journal of the Torrey Botanical Society","https://bioone.org/journals/The-Journal-of-the-Torrey-Botanical-Society/volume-135/issue-1/07-RP-035R.1/Plant-Phenology-And-Distribution-In-Relation-To-Recent-Climate-Change/10.3159/07-RP-035R.1.short","","10.3159/07-RP-035R.1.short",409,159,"2024-07-09 13:59:09","google,google","sphagnum--phenology,sphagnum--phenology",53593
"2650","L Brancaleoni, M Carbognani, R Gerdol…","Refugial peatlands in the Northern Apennines. Vegetation-environment relationships and future perspectives",2022,"…","https://sfera.unife.it/handle/11392/2500951","","",4,162,"2024-07-09 13:59:09","google,google","sphagnum--phenology,sphagnum--phenology",53596
"2651","M Hasumi, F Kanda","Phenological activity estimated by movement patterns of the Siberian salamander near a fen",2007,"Herpetologica","https://meridian.allenpress.com/herpetologica/article-abstract/63/2/163/32591","","",22,163,"2024-07-09 13:59:09","google,google","sphagnum--phenology,sphagnum--phenology",53597
"2652","G Raeymaekers, JM Glime","Effects of simulated acidic rain and lead interaction on the phenology and chlorophyll content of Pleurozium schreberi (Brid.) Mitt.",1987,"The Journal of the Hattori Botanical …","https://www.jstage.jst.go.jp/article/jhbl/61/0/61_525/_article/-char/ja/","","",46,164,"2024-07-09 13:59:09","google,google","sphagnum--phenology,sphagnum--phenology",53598
"2653","HS Conard","Phenology of mosses in Iowa",1946,"Proceedings of the Iowa Academy of Science","https://scholarworks.uni.edu/pias/vol53/iss1/14/","","",3,165,"2024-07-09 13:59:09","google,google","sphagnum--phenology,sphagnum--phenology",53599
"2654","M Tarkowska-Kukuryk, T Mieczan","Distribution and Environmental Determinants of Chironomids (Diptera, Chironomidae) in Sphagnum Microhabitats.",2014,"Polish Journal of Environmental …","https://www.pjoes.com/pdf-89217-23076?filename=23076.pdf","PDF","",14,166,"2024-07-09 13:59:09","google,google,google,scopus","sphagnum--phenology,sphagnum--phenology,sphagum--distribution,sphagnum--chlorophyll",53600
"2655","Y Huang, X Chen, Y Zou, P Zhang, F Li, Z Hou…","Exploring the relative contribution of flood regimes and climatic factors to Carex phenology in a Yangtze River-connected floodplain wetland",2022,"Science of The Total …","https://www.sciencedirect.com/science/article/pii/S0048969722046666","","",11,167,"2024-07-09 13:59:09","google,google","sphagnum--phenology,sphagnum--phenology",53601
"2656","PM Lafleur, NT Roulet, JL Bubier…","Interannual variability in the peatland‐atmosphere carbon dioxide exchange at an ombrotrophic bog",2003,"Global …","https://agupubs.onlinelibrary.wiley.com/doi/abs/10.1029/2002GB001983","","10.1029/2002GB001983",454,168,"2024-07-09 13:59:09","google,google","sphagnum--phenology,sphagnum--phenology",53602
"2657","S Sundberg","Sporophyte production and spore dispersal phenology in Sphagnum: the importance of summer moisture and patch characteristics",2002,"Canadian Journal of Botany","https://cdnsciencepub.com/doi/abs/10.1139/b02-060","","10.1139/b02-060",60,169,"2024-07-09 13:59:09","google,google,scopus","sphagnum--phenology,sphagnum--phenology,sphagnum--phenology",53603
"2658","AS Maciel-Silva, MP De Oliveira","How tropical moss sporophytes respond to seasonality: examples from a semi-deciduous ecosystem in Brazil",2016,"Cryptogamie, Bryologie","https://bioone.org/journals/Cryptogamie-Bryologie/volume-37/issue-3/v37.iss3.2016.227/How-Tropical-Moss-Sporophytes-Respond-to-Seasonality--Examples-from/10.7872/cryb/v37.iss3.2016.227.short","","10.7872/cryb/v37.iss3.2016.227.short",10,170,"2024-07-09 13:59:09","google,google","sphagnum--phenology,sphagnum--phenology",53604
"2659","JL May, SF Oberbauer, SL Unger, MJ Simon…","Shading decreases and delays NDVI and flowering of prostrate Arctic shrubs",2021,"Arctic …","https://cdnsciencepub.com/doi/abs/10.1139/AS-2020-0043","","10.1139/AS-2020-0043",4,171,"2024-07-09 13:59:09","google,google","sphagnum--phenology,sphagnum--phenology",53605
"2660","A Siegenthaler, A Buttler, P Grosvernier…","Discrepancies in Growth Measurement Methods of Mosses: An Example from Two Keystone Species Grown under Increased CO2 and N Supply in a …",2014,"American Journal of …","https://www.scirp.org/html/17-2601424_47700.htm","HTML","",6,174,"2024-07-09 13:59:09","google,google","sphagnum--phenology,sphagnum--phenology",53608
"2661","SM Brown, RM Petrone, C Mendoza…","Surface vegetation controls on evapotranspiration from a sub‐humid Western Boreal Plain wetland",2010,"Hydrological …","https://onlinelibrary.wiley.com/doi/abs/10.1002/hyp.7569","","10.1002/hyp.7569",109,175,"2024-07-09 13:59:09","google,google","sphagnum--phenology,sphagnum--phenology",53609
"2662","MWP Runtz, SB Peck","The beetle fauna of a mature spruce–sphagnum bog, Algonquin Park, Ontario; ecological implications of the species composition",1994,"The Memoirs of the Entomological Society of …","https://www.cambridge.org/core/journals/memoirs-of-the-entomological-society-of-canada/article/beetle-fauna-of-a-mature-sprucesphagnum-bog-algonquin-park-ontario-ecological-implications-of-the-species-composition/A7A371D3F369AFA86F1DB38D017B2E7C","","",14,176,"2024-07-09 13:59:09","google,google,scopus","sphagnum--phenology,sphagnum--phenology,sphagnum--communitycomposition",53610
"2663","R van Kampen, N Fisichelli, YJ Zhang, J Wason","Drought timing and species growth phenology determine intra-annual recovery of tree height and diameter growth",2022,"AoB Plants","https://academic.oup.com/aobpla/article-abstract/14/3/plac012/6550572","","",9,178,"2024-07-09 13:59:09","google,google","sphagnum--phenology,sphagnum--phenology",53612
"2664","M Kalacska, JP Arroyo-Mora, J De Gea, E Snirer…","Videographic Analysis of Eriophorum Vaginatum Spatial Coverage in an Ombotrophic Bog",2013,"Remote Sensing","https://www.mdpi.com/2072-4292/5/12/6501","HTML","",36,179,"2024-07-09 13:59:09","google,google","sphagnum--phenology,sphagnum--phenology",53613
"2665","C Livensperger, H Steltzer, A Darrouzet‐Nardi…","Experimentally warmer and drier conditions in an Arctic plant community reveal microclimatic controls on senescence",2019,"…","https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1002/ecs2.2677","","10.1002/ecs2.2677",16,180,"2024-07-09 13:59:09","google,google","sphagnum--phenology,sphagnum--phenology",53614
"2666","R Aerts, JHC Cornelissen, E Dorrepaal","Plant performance in a warmer world: general responses of plants from cold, northern biomes and the importance of winter and spring events",2006,"Plants and climate change","https://link.springer.com/chapter/10.1007/978-1-4020-4443-4_5","","10.1007/978-1-4020-4443-4_5",288,181,"2024-07-09 13:59:09","google,google,scopus,scopus,scopus,scopus,scopus","sphagnum--phenology,sphagnum--phenology,sphagnum--carbon,sphagnum--distribution,sphagnum--nitrogen,sphagnum--phenology,sphagnum--soil",53615
"2667","M Peltoniemi, M Aurela, K Böttcher, P Kolari…","Networked web-cameras monitor congruent seasonal development of birches with phenological field observations",2018,"Agricultural and forest …","https://www.sciencedirect.com/science/article/pii/S0168192317303283","","",23,182,"2024-07-09 13:59:09","google,google","sphagnum--phenology,sphagnum--phenology",53616
"2668","JD Litzgus, JP Costanzo, RJ Brooks…","Phenology and ecology of hibernation in spotted turtles (Clemmys guttata) near the northern limit of their range",1999,"Canadian Journal of …","https://cdnsciencepub.com/doi/abs/10.1139/z99-107","","10.1139/z99-107",109,184,"2024-07-09 13:59:09","google,google,scopus,scopus","sphagnum--phenology,sphagnum--phenology,sphagnum--distribution,sphagnum--phenology",53618
"2669","H Wang, D Tetzlaff, J Buttle, SK Carey…","Climate-phenology-hydrology interactions in northern high latitudes: Assessing the value of remote sensing data in catchment ecohydrological studies",2019,"Science of the Total …","https://www.sciencedirect.com/science/article/pii/S004896971834717X","","",39,185,"2024-07-09 13:59:09","google,google","sphagnum--phenology,sphagnum--phenology",53619
"2670","M Linkosalmi, M Aurela, JP Tuovinen…","Digital photography for assessing the link between vegetation phenology and CO2 exchange in two contrasting northern ecosystems",2016,"… , Methods and Data …","https://gi.copernicus.org/articles/5/417/2016/","","",29,186,"2024-07-09 13:59:09","google,google","sphagnum--phenology,sphagnum--phenology",53620
"2671","L Klavina, G Springe, I Steinberga, A Mezaka…","Seasonal changes of chemical composition in boreonemoral moss species",2018,"Environmental and …","https://eeb.lu.lv/EEB/201803/EEB_XVI_Klavina.pdf","PDF","",22,187,"2024-07-09 13:59:09","google,google","sphagnum--phenology,sphagnum--phenology",53621
"2672","M Płóciennik, M Skonieczka, O Antczak, J Siciński","Phenology of non-biting midges (Diptera Chironomidae) in peatland ponds, Central Poland",2018,"Entomologica Fennica","https://journal.fi/entomolfennica/article/view/71014","","",3,188,"2024-07-09 13:59:09","google,google","sphagnum--phenology,sphagnum--phenology",53622
"2673","T Kikuchi","A PHENOLOGICAL RECORD FOR THE WILD PLANTS IN THE BOTANICAL GARDEN OF THE MT. HAKKÔDA BOTANICAL LABORATORY OF THE TÔHOKU …",1976,"Ecological Review= Seitaigaku Kenyku","https://search.proquest.com/openview/70571b5f4fcc939dd6bafbadd33d06e2/1?pq-origsite=gscholar&cbl=226549","","",1,189,"2024-07-09 13:59:09","google,google","sphagnum--phenology,sphagnum--phenology",53623
"2674","H Kobayashi, S Nagai, Y Kim, W Yang, K Ikeda…","In situ observations reveal how spectral reflectance responds to growing season phenology of an open evergreen forest in Alaska",2018,"Remote Sensing","https://www.mdpi.com/2072-4292/10/7/1071","HTML","",21,190,"2024-07-09 13:59:09","google,google","sphagnum--phenology,sphagnum--phenology",53624
"2675","LA Vierling, DW Deering, TF Eck","Differences in arctic tundra vegetation type and phenology as seen using bidirectional radiometry in the early growing season",1997,"Remote Sensing of Environment","https://www.sciencedirect.com/science/article/pii/S0034425796001393","","",73,193,"2024-07-09 13:59:09","google,google","sphagnum--phenology,sphagnum--phenology",53627
"2676","DYF Lai, NT Roulet, TR Moore","The spatial and temporal relationships between CO2 and CH4 exchange in a temperate ombrotrophic bog",2014,"Atmospheric Environment","https://www.sciencedirect.com/science/article/pii/S1352231014001307","","",63,194,"2024-07-09 13:59:09","google,google","sphagnum--phenology,sphagnum--phenology",53628
"2677","JM Klopatek","Phenology and microclimate",1972,"","https://dc.uwm.edu/fieldstation_bulletins/33/","","",0,195,"2024-07-09 13:59:09","google,google","sphagnum--phenology,sphagnum--phenology",53629
"2678","W Chen, L White, SG Leblanc, R Latifovic, I Olthof","Elevation-Dependent Changes to Plant Phenology in Canada's Arctic Detected Using Long-Term Satellite Observations",2021,"Atmosphere","https://www.mdpi.com/2073-4433/12/9/1133","HTML","",2,196,"2024-07-09 13:59:09","google,google","sphagnum--phenology,sphagnum--phenology",53630
"2679","CJ Mason, EL Zeldin, CR Currie, KF Raffa…","Populations of uncultivated American cranberry in sphagnum bog communities harbor novel assemblages of Actinobacteria with antifungal properties",2014,"Botany","https://cdnsciencepub.com/doi/abs/10.1139/cjb-2014-0025","","10.1139/cjb-2014-0025",13,197,"2024-07-09 13:59:09","google,google","sphagnum--phenology,sphagnum--phenology",53631
"2680","M Küttim, ML Hofsommer, B Robroek…","Freeze-thaw cycles simultaneously decrease peatland photosynthetic carbon uptake and ecosystem respiration",2017,"Boreal Environment …","https://hal.science/hal-02466188/","","",10,198,"2024-07-09 13:59:09","google,google,google,scopus,scopus,scopus,scopus","sphagnum--phenology,sphagnum--phenology,sphagnum--respiration,sphagnum--chlorophyll,sphagnum--phosphorus,sphagnum--photosynthesis,sphagnum--respiration",53632
"2681","G Wang, X Yu, K Bao, W Xing, C Gao, Q Lin, X Lu","Effect of fire on phosphorus forms in Sphagnum moss and peat soils of ombrotrophic bogs",2015,"Chemosphere","https://www.sciencedirect.com/science/article/pii/S0045653514002239","","",41,6,"2024-07-11 09:00:59","google,google,scopus,scopus","sphagnum--phosphorus,sphagnum--phosphorus,sphagnum--light,sphagnum--phosphorus",53640
"2682","R Pérez, J Casal, R Muñoz, R Lebrero","Polyhydroxyalkanoates production from methane emissions in Sphagnum mosses: Assessing the effect of temperature and phosphorus limitation",2019,"Science of The Total Environment","https://www.sciencedirect.com/science/article/pii/S0048969719328694","","",19,13,"2024-07-11 09:00:59","google,google,scopus","sphagnum--phosphorus,sphagnum--phosphorus,sphagnum--phosphorus",53647
"2683","AM Kooijman, M Paulissen","Higher acidification rates in fens with phosphorus enrichment",2006,"Applied Vegetation Science","https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1654-109X.2006.tb00669.x","","10.1111/j.1654-109X.2006.tb00669.x",57,21,"2024-07-11 09:00:59","google,google,scopus","sphagnum--phosphorus,sphagnum--phosphorus,sphagnum--phosphorus",53655
"2684","W He, Y Zhang, R Tian, H Hu, B Chen, LK Chen…","Modeling the purification effects of the constructed Sphagnum wetland on phosphorus and heavy metals in Dajiuhu Wetland Reserve, China",2013,"Ecological modelling","https://www.sciencedirect.com/science/article/pii/S0304380012005108","","",14,24,"2024-07-11 09:00:59","google,google,scopus,scopus","sphagnum--phosphorus,sphagnum--phosphorus,sphagnum--absorption,sphagnum--phosphorus",53658
"2685","FS Chapin, WC Oechel, K Van Cleve, W Lawrence","The role of mosses in the phosphorus cycling of an Alaskan black spruce forest",1987,"Oecologia","https://link.springer.com/article/10.1007/bf00379375","","10.1007/bf00379375",162,30,"2024-07-11 09:00:59","google,google,scopus,scopus,scopus","sphagnum--phosphorus,sphagnum--phosphorus,sphagnum--absorption,sphagnum--phosphorus,sphagnum--soil",53664
"2686","KA Wilson, AH Fitter","The role of phosphorus in vegetational differentiation in a small valley mire",1984,"The Journal of Ecology","https://www.jstor.org/stable/2260059","","",43,33,"2024-07-11 09:00:59","google,google,scopus","sphagnum--phosphorus,sphagnum--phosphorus,sphagnum--phosphorus",53667
"2687","A Kaila","Phosphorus in various depths of some virgin peat lands",1956,"Agricultural and Food Science","https://journal.fi/afs/article/view/71392","","",27,44,"2024-07-11 09:00:59","google,google","sphagnum--phosphorus,sphagnum--phosphorus",53678
"2688","CM Iversen, J Latimer, DJ Brice, J Childs…","Whole-ecosystem warming increases plant-available nitrogen and phosphorus in an ombrotrophic bog",2023,"Ecosystems","https://link.springer.com/article/10.1007/s10021-022-00744-x","","10.1007/s10021-022-00744-x",25,45,"2024-07-11 09:00:59","google,google,scopus","sphagnum--phosphorus,sphagnum--phosphorus,sphagnum--phosphorus",53679
"2689","MN Thormann, SE Bayley","Response of aboveground net primary plant production to nitrogen and phosphorus fertilization in peatlands in southern boreal Alberta, Canada",1997,"Wetlands","https://link.springer.com/article/10.1007/BF03161516","","10.1007/BF03161516",64,48,"2024-07-11 09:00:59","google,google,scopus","sphagnum--phosphorus,sphagnum--phosphorus,sphagnum--phosphorus",53682
"2690","PE Heilman","Relationship of availability of phosphorus and cations to forest succession and bog formation in interior Alaska",1968,"Ecology","https://esajournals.onlinelibrary.wiley.com/doi/abs/10.2307/1934463","","10.2307/1934463",74,56,"2024-07-11 09:00:59","google,google","sphagnum--phosphorus,sphagnum--phosphorus",53690
"2691","SA Käärmelahti, RJM Temmink, G van Dijk…","Nutrient dynamics of 12 Sphagnum species during establishment on a rewetted bog",2023,"Plant …","https://onlinelibrary.wiley.com/doi/abs/10.1111/plb.13534","","10.1111/plb.13534",4,57,"2024-07-11 09:00:59","google,google","sphagnum--phosphorus,sphagnum--phosphorus",53691
"2692","R Zhang, T Leiviskä, S Taskila, J Tanskanen","Iron-loaded Sphagnum moss extract residue for phosphate removal",2018,"Journal of environmental …","https://www.sciencedirect.com/science/article/pii/S0301479718304377","","",23,59,"2024-07-11 09:00:59","google,google","sphagnum--phosphorus,sphagnum--phosphorus",53693
"2693","CJ Richardson, PE Marshall","Processes controlling movement, storage, and export of phosphorus in a fen peatland",1986,"Ecological Monographs","https://esajournals.onlinelibrary.wiley.com/doi/abs/10.2307/1942548","","10.2307/1942548",365,60,"2024-07-11 09:00:59","google,google","sphagnum--phosphorus,sphagnum--phosphorus",53694
"2694","LE Kellogg, SD Bridgham","Phosphorus retention and movement across an ombrotrophic-minerotrophic peatland gradient",2003,"Biogeochemistry","https://link.springer.com/article/10.1023/A:1023387019765","","10.1023/A:1023387019765",118,63,"2024-07-11 09:00:59","google,google","sphagnum--phosphorus,sphagnum--phosphorus",53697
"2695","HF Armitage, AJ Britton, R van der Wal…","Grazing exclusion and phosphorus addition as potential local management options for the restoration of alpine moss-sedge heath",2012,"Biological Conservation","https://www.sciencedirect.com/science/article/pii/S0006320712002078","HTML","",22,65,"2024-07-11 09:00:59","google,google","sphagnum--phosphorus,sphagnum--phosphorus",53699
"2696","F Lu, J Wu, B Yi, Z Xu, M Wang, S Sundberg, ZJ Bu","Long-term phosphorus addition strongly weakens the carbon sink function of a temperate peatland",2023,"Ecosystems","https://link.springer.com/article/10.1007/s10021-022-00754-9","","10.1007/s10021-022-00754-9",5,66,"2024-07-11 09:00:59","google,google,scopus,scopus","sphagnum--phosphorus,sphagnum--phosphorus,sphagnum--absorption,sphagnum--respiration",53700
"2697","RF Bishop, EW Chlpman…","Effect of nitrogen, phosphorus and potassium on yields and nutrient levels in celery and head lettuce grown on sphagnum peat.",1973,"Communications in Soil …","https://www.tandfonline.com/doi/abs/10.1080/00103627309366460","","10.1080/00103627309366460",7,67,"2024-07-11 09:00:59","google,google","sphagnum--phosphorus,sphagnum--phosphorus",53701
"2698","BL Williams, DJ Silcock, ME Young","Nitrogen-phosphorus interactions in peat",1999,"Écologie","https://search.proquest.com/openview/bd9b707a11110e1f4b68b598213e0881/1?pq-origsite=gscholar&cbl=55014","HTML","",4,73,"2024-07-11 09:00:59","google,google","sphagnum--phosphorus,sphagnum--phosphorus",53707
"2699","TM Munir, B Khadka, B Xu, M Strack","Mineral nitrogen and phosphorus pools affected by water table lowering and warming in a boreal forested peatland",2017,"Ecohydrology","https://onlinelibrary.wiley.com/doi/abs/10.1002/eco.1893","","10.1002/eco.1893",46,75,"2024-07-11 09:00:59","google,google","sphagnum--phosphorus,sphagnum--phosphorus",53709
"2700","D Zak, C Wagner, B Payer, J Augustin…","Phosphorus mobilization in rewetted fens: the effect of altered peat properties and implications for their restoration",2010,"Ecological …","https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/08-2053.1","","10.1890/08-2053.1",177,77,"2024-07-11 09:00:59","google,google","sphagnum--phosphorus,sphagnum--phosphorus",53711
"2701","P Pakarinen, K Tolonen","Nutrient contents of Sphagnum mosses in relation to bog water chemistry in northern Finland",1977,"Lindbergia","https://www.jstor.org/stable/20149264","","",52,78,"2024-07-11 09:00:59","google,google","sphagnum--phosphorus,sphagnum--phosphorus",53712
"2702","CT Chapin, SD Bridgham, J Pastor, K Updegraff","Nitrogen, phosphorus, and carbon mineralization in response to nutrient and lime additions in peatlands",2003,"Soil Science","https://journals.lww.com/soilsci/fulltext/2003/06000/NITROGEN,_PHOSPHORUS,_AND_CARBON_MINERALIZATION_IN.3.aspx","","",60,83,"2024-07-11 09:00:59","google,google","sphagnum--phosphorus,sphagnum--phosphorus",53717
"2703","F Worrall, CS Moody, GD Clay…","The total phosphorus budget of a peat‐covered catchment",2016,"Journal of Geophysical …","https://agupubs.onlinelibrary.wiley.com/doi/abs/10.1002/2016JG003375","","10.1002/2016JG003375",22,86,"2024-07-11 09:00:59","google,google","sphagnum--phosphorus,sphagnum--phosphorus",53720
"2704","A Lindpere","On agrochemical properties of Sphagnum bog in Estonia",1967,"Pedobiologia","https://www.sciencedirect.com/science/article/pii/S0031405623002937","","",2,90,"2024-07-11 09:00:59","google,google","sphagnum--phosphorus,sphagnum--phosphorus",53724
"2705","Y Li, C Gao, H Liu, D Han, J Cong, X Li…","Distribution of phosphorus forms in surface soils of typical peatlands in northern Great Khingan Mountains and its potential to reconstruct paleo-vegetations",2022,"Journal of Environmental …","https://www.sciencedirect.com/science/article/pii/S0301479721020958","","",6,91,"2024-07-11 09:00:59","google,google","sphagnum--phosphorus,sphagnum--phosphorus",53725
"2706","H Toberman, E Tipping, JF Boyle, RC Helliwell, A Lilly…","Dependence of ombrotrophic peat nitrogen on phosphorus and climate",2015,"Biogeochemistry","https://link.springer.com/article/10.1007/s10533-015-0117-0","HTML","10.1007/s10533-015-0117-0",22,93,"2024-07-11 09:00:59","google,google","sphagnum--phosphorus,sphagnum--phosphorus",53727
"2707","Y Li, DH Vitt","The dynamics of moss establishment: temporal responses to nutrient gradients",1994,"Bryologist","https://www.jstor.org/stable/3243900","","",78,96,"2024-07-11 09:00:59","google,google","sphagnum--phosphorus,sphagnum--phosphorus",53730
"2708","TR Moore, JA Trofymow, M Siltanen, LM Kozak","Litter decomposition and nitrogen and phosphorus dynamics in peatlands and uplands over 12 years in central Canada",2008,"Oecologia","https://link.springer.com/article/10.1007/s00442-008-1076-0","HTML","10.1007/s00442-008-1076-0",38,102,"2024-07-11 09:00:59","google,google","sphagnum--phosphorus,sphagnum--phosphorus",53736
"2709","ZJ Bu, H Rydin, X Chen","Direct and interaction-mediated effects of environmental changes on peatland bryophytes",2011,"Oecologia","https://link.springer.com/article/10.1007/s00442-010-1880-1","HTML","10.1007/s00442-010-1880-1",75,105,"2024-07-11 09:00:59","google,google,scopus,scopus,scopus","sphagnum--phosphorus,sphagnum--phosphorus,sphagnum--communitycomposition,sphagnum--nitrogen,sphagnum--phosphorus",53739
"2710","P Singh, P Hájková, M Jiroušek…","Can Sphagnum removal reverse the undesired succession of rich fens under different alkalinity and fertility levels?",2022,"Ecological …","https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1002/eap.2691","","10.1002/eap.2691",4,106,"2024-07-11 09:00:59","google,google","sphagnum--phosphorus,sphagnum--phosphorus",53740
"2711","KF Crowley, BL Bedford","Mosses influence phosphorus cycling in rich fens by driving redox conditions in shallow soils",2011,"Oecologia","https://link.springer.com/article/10.1007/s00442-011-1970-8","HTML","10.1007/s00442-011-1970-8",26,108,"2024-07-11 09:00:59","google,google","sphagnum--phosphorus,sphagnum--phosphorus",53742
"2712","M Gąbka, M Lamentowicz","Vegetation-Environment Relationships in Peatlands Dominated by Sphagnum fallax in Western Poland",2008,"Folia Geobotanica","https://link.springer.com/article/10.1007/s12224-008-9023-8","HTML","10.1007/s12224-008-9023-8",24,110,"2024-07-11 09:00:59","google,google","sphagnum--phosphorus,sphagnum--phosphorus",53744
"2713","M Nieminen, M Jarva","Phosphorus adsorption by peat from drained mires in southern Finland",1996,"Scandinavian Journal of Forest Research","https://www.tandfonline.com/doi/abs/10.1080/02827589609382942","","10.1080/02827589609382942",66,112,"2024-07-11 09:00:59","google,google","sphagnum--phosphorus,sphagnum--phosphorus",53746
"2714","E Broghammer","Sphagnum Moss of Four Bog Habitats",NA,"Unpublished UNDERC paper","https://underc.nd.edu/assets/215490/fullsize/broghammer1994.pdf","PDF","",1,117,"2024-07-11 09:00:59","google,google","sphagnum--phosphorus,sphagnum--phosphorus",53751
"2715","JG Kim","Ecological characteristics of Sphagnum fens in Mt. Odae: I. Sowhangbyungsan-neup",2009,"Journal of Wetlands Research","https://koreascience.kr/article/JAKO200929535567554.pdf","PDF","",19,124,"2024-07-11 09:00:59","google,google","sphagnum--phosphorus,sphagnum--phosphorus",53758
"2716","G Gaudig","Sphagnum farming in progressexperiences and perspectives",2008,"Proceedings of the 13th International Peat Congress …","https://peatlands.org/assets/uploads/2019/06/ipc2008p168-171-gaudig-sphagnum-farming-in-progress.pdf","PDF","",10,125,"2024-07-11 09:00:59","google,google","sphagnum--phosphorus,sphagnum--phosphorus",53759
"2717","MG Pilkington, SJM Caporn, JA Carroll…","Phosphorus supply influences heathland responses to atmospheric nitrogen deposition",2007,"Environmental …","https://www.sciencedirect.com/science/article/pii/S0269749106005914","","",53,126,"2024-07-11 09:00:59","google,google","sphagnum--phosphorus,sphagnum--phosphorus",53760
