"","Authors","Title","Year","Source","ArticleURL","Type","DOI","Cites","GSRank","QueryDate","Database","SearchTerms","RecordID"
"1085","JI García-Plazaola, R Esteban…","Thermal energy dissipation and xanthophyll cycles beyond the Arabidopsis model",2012,"Photosynthesis …","https://link.springer.com/article/10.1007/s11120-012-9760-7","HTML","10.1007/s11120-012-9760-7",118,111,"2024-07-15 13:08:10","google,google,google,google","syntrichia--electrontransport,syntrichia--photosystem,syntrichia--quantumyield,syntrichia--reflectance",101742
"1086","MI Arzac, B Fernández-Marín, JI García-Plazaola","More than just lipid balls: quantitative analysis of plastoglobule attributes and their stress-related responses",2022,"Planta","https://link.springer.com/article/10.1007/s00425-022-03848-9","HTML","10.1007/s00425-022-03848-9",14,113,"2024-07-15 13:08:10","google,google","syntrichia--electrontransport,syntrichia--electrontransport",101744
"1087","C Peng","Characterization of a membrane protein encoding cDNA (TrDr3) from the desiccation-tolerant moss Tortula ruralis",2008,"","https://search.proquest.com/openview/a4a4df7fc103c4f86e64b16c0c1a1d45/1?pq-origsite=gscholar&cbl=18750","BOOK","",0,116,"2024-07-15 13:08:10","google","syntrichia--electrontransport",101747
"1088","Y Liu, D Zhang, Y Xu, Y Yi","How the xerophytic moss Pogonatum inflexum tolerates desiccation",2024,"Plant Cell Reports","https://link.springer.com/article/10.1007/s00299-023-03128-0","","10.1007/s00299-023-03128-0",0,118,"2024-07-15 13:08:10","google,google","syntrichia--electrontransport,syntrichia--quantumyield",101749
"1089","SP John, KH Hasenstein","Desiccation Mitigates Heat Stress in the Resurrection Fern, Pleopeltis polypodioides",2020,"Frontiers in Plant Science","https://www.frontiersin.org/articles/10.3389/fpls.2020.597731/full","HTML","10.3389/fpls.2020.597731",7,119,"2024-07-15 13:08:10","google,google","syntrichia--electrontransport,syntrichia--quantumyield",101750
"1090","NT Ndhlovu","The role of secondary metabolites in protecting lichens from climate change induced stress.",2022,"","","CITATION","",0,121,"2024-07-15 13:08:10","google,google,google,google","syntrichia--electrontransport,syntrichia--quantumyield,syntrichia--reflectance,syntrichia--rubisco",101752
"1091","AP Flores Bavestrello","Photoprotection mechanisms in desiccation tolerance of two Hymenophyllaceae Family (Pteridophyte) species contrasting in their vertical distribution: morpho …",2016,"","http://repositorio.udec.cl/handle/11594/2114","","",0,122,"2024-07-15 13:08:10","google,google,google","syntrichia--electrontransport,syntrichia--quantumyield,syntrichium--waterpotential",101753
"1092","JM Glime","Volume 4, Chapter 2-6: Streams: Physiological Adaptations-Water, Light, and Temperature",2020,"","","CITATION","",0,123,"2024-07-15 13:08:10","google,google,google,google,google,google,google","syntrichia--electrontransport,syntrichia--leafspecificarea,syntrichia--phosphorus,syntrichia--photosynthetictissue,syntrichia--photosystem,syntrichia--quantumyield,syntrichia--respiration",101754
"1093","T Gechev, R Lyall, V Petrov, D Bartels","Systems biology of resurrection plants",2021,"Cellular and Molecular Life …","https://link.springer.com/article/10.1007/s00018-021-03913-8","HTML","10.1007/s00018-021-03913-8",33,125,"2024-07-15 13:08:10","google,google,google","syntrichia--electrontransport,syntrichia--rubisco,syntrichium--waterpotential",101756
"1094","LR Stark","Ecology of desiccation tolerance in bryophytes: a conceptual framework and methodology",2017,"The Bryologist","https://bioone.org/journals/The-Bryologist/volume-120/issue-2/0007-2745-120.2.130/Ecology-of-desiccation-tolerance-in-bryophytes--A-conceptual-framework/10.1639/0007-2745-120.2.130.short","","10.1639/0007-2745-120.2.130.short",77,126,"2024-07-15 13:08:10","google,google,google,google,google,google","syntrichia--electrontransport,syntrichia--photosynthetictissue,syntrichia--photosystem,syntrichia--respiration,syntrichia--watercontent,syntrichium--waterpotential",101757
"1095","N Cannone, T Corinti, F Malfasi, P Gerola, A Vianelli…","Moss survival through in situ cryptobiosis after six centuries of glacier burial",2017,"Scientific Reports","https://www.nature.com/articles/s41598-017-04848-6","HTML","",29,128,"2024-07-15 13:08:10","google,google","syntrichia--electrontransport,syntrichia--respiration",101759
"1096","AJ WOOD, MJ OLIVER","MOLECULAR BIOLOGY AND GENOMICS OF THE",2004,"New Frontiers in Bryology: Physiology …","https://books.google.com/books?hl=en&lr=&id=LZSmWZ8S9QYC&oi=fnd&pg=PA71&dq=syntrichia+%22electron+transport%22&ots=g-1LVlceah&sig=CttFzW8_D1DXKRmSdB_RaBw1-CM","","",0,130,"2024-07-15 13:08:10","google","syntrichia--electrontransport",101761
"1097","J Greenwood","Factors influencing induction of desiccation tolerance in bryophytes: redefining fundamental aspects of the organism's relationship with the environment in …",2017,"","https://search.proquest.com/openview/9f7ca17e12bc29d291dcd2ca979e0e44/1?pq-origsite=gscholar&cbl=18750","BOOK","",3,132,"2024-07-15 13:08:10","google,google,google,google","syntrichia--electrontransport,syntrichia--photosynthetictissue,syntrichia--quantumyield,syntrichium--waterpotential",101763
"1098","P Yadav, RP Singh, A Hashem, EF Abd_Allah…","Enhancing Biocrust Development and Plant Growth through Inoculation of Desiccation-Tolerant Cyanobacteria in Different Textured Soils",2023,"Microorganisms","https://www.mdpi.com/2076-2607/11/10/2507","HTML","",1,133,"2024-07-15 13:08:10","google,google","syntrichia--electrontransport,syntrichia--quantumyield",101764
"1099","K Bollinger","The Old, the Young, and the Dehydrated: comparing dehydration tolerance of 'Gransden'and 'Villersexel'ecotypes of Physcomitrella patens",2017,"","https://red.library.usd.edu/honors-thesis/1/","","",0,138,"2024-07-15 13:08:10","google","syntrichia--electrontransport",101769
"1100","B Fernández-Marín, MI Arzac…","Frozen in the dark: Interplay of night-time activity of xanthophyll cycle, xylem attributes, and desiccation tolerance in fern resistance to winter",2021,"Journal of …","https://academic.oup.com/jxb/article-abstract/72/8/3168/6146593","","",17,141,"2024-07-15 13:08:10","google,google,google","syntrichia--electrontransport,syntrichia--leafmass,syntrichia--photosystem",101772
"1101","J Wu, J Luo, Y Wang, Y Peng, G Yang, J Zhu","Arbuscular mycorrhiza augments aluminum tolerance in white clover (Trifoliumrepens L.) by strengthening the ascorbate–glutathione cycle and phosphorus …",2023,"Physiology and Molecular …","https://link.springer.com/article/10.1007/s12298-023-01369-7","","10.1007/s12298-023-01369-7",0,147,"2024-07-15 13:08:10","google,google","syntrichia--electrontransport,syntrichia--phosphorus",101778
"1102","JL Greenwood, LR Stark, LP Chiquoine","Effects of Rate of Drying, Life History Phase, and Ecotype on the Ability of the Moss Bryum Argenteum to Survive Desiccation Events and the Influence on …",2019,"Frontiers in Ecology and …","https://www.frontiersin.org/articles/10.3389/fevo.2019.00388/full","HTML","10.3389/fevo.2019.00388",22,148,"2024-07-15 13:08:10","google,google","syntrichia--electrontransport,syntrichia--quantumyield",101779
"1103","M López-Pozo, B Fernández-Marín…","Desiccation tolerance in ferns: from the unicellular spore to the multi-tissular sporophyte",2018,"Current advances in fern …","https://link.springer.com/chapter/10.1007/978-3-319-75103-0_19","","10.1007/978-3-319-75103-0_19",29,149,"2024-07-15 13:08:10","google,google,google","syntrichia--electrontransport,syntrichia--photosynthetictissue,syntrichium--waterpotential",101780
"1104","W Perez","A systematic revision of North American Tolypella A. Braun (charophyceae, charophyta)",2014,"","https://search.proquest.com/openview/0201c55002d0ea1740dd3cb5c6f5ace4/1?pq-origsite=gscholar&cbl=18750","BOOK","",2,150,"2024-07-15 13:08:10","google,google","syntrichia--electrontransport,syntrichia--rubisco",101781
"1105","YR Choi, I Kim, M Kumar, J Shim, HU Kim","Chloroplast localized FIBRILLIN11 is involved in the osmotic stress response during Arabidopsis seed germination",2021,"Biology","https://www.mdpi.com/2079-7737/10/5/368","HTML","",4,153,"2024-07-15 13:08:10","google","syntrichia--electrontransport",101784
"1106","L Tang, H Zhai, S Zhang, Y Lv, Y Li, S Wei, P Ma, S Wei…","Functional Characterization of Aldehyde Dehydrogenase in Fusarium graminearum",2023,"Microorganisms","https://www.mdpi.com/2076-2607/11/12/2875","HTML","",1,155,"2024-07-15 13:08:10","google","syntrichia--electrontransport",101786
"1107","A Moy, K Czajka, P Michael, K Nkongolo","Gene expression profiling of Jack Pine (Pinus banksiana) under copper stress: Identification of genes associated with copper resistance",2024,"Plos one","https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0296027","HTML","",2,156,"2024-07-15 13:08:10","google","syntrichia--electrontransport",101787
"1108","Q Zhang, P Wang, W Li, M Liu, L Zhou, X Su, H Cheng…","AmCBF1 activates the expression of GhClpR1 to mediate dark-green leaves in cotton (Gossypium hirsutum)",2024,"Plant Cell Reports","https://link.springer.com/article/10.1007/s00299-024-03171-5","","10.1007/s00299-024-03171-5",0,159,"2024-07-15 13:08:10","google","syntrichia--electrontransport",101790
"1109","LP Chiquoine","Restoration of biological soil crust on disturbed gypsiferous soils in Lake Mead National Recreation area, eastern Mojave Desert",2012,"","https://digitalscholarship.unlv.edu/thesesdissertations/1715/","","",9,160,"2024-07-15 13:08:10","google,google,google,google,google","syntrichia--electrontransport,syntrichia--nitrogenfixation,syntrichia--percentcover,syntrichia--quantumyield,syntrichia--rubisco",101791
"1110","S Mbatha","Effects of high light intensity and desiccation stress on moss species.",2021,"","","CITATION","",0,163,"2024-07-15 13:08:10","google,google","syntrichia--electrontransport,syntrichia--rubisco",101794
"1111","S Bertuzzi, L Gustavs, G Pandolfini…","Heat shock treatments for the control of lithobionts: a case study with epilithic green microalgae",2017,"International …","https://www.sciencedirect.com/science/article/pii/S0964830517303268","","",24,166,"2024-07-15 13:08:10","google,google","syntrichia--electrontransport,syntrichia--quantumyield",101797
"1112","GF Peñaloza-Bojacá, T Vilas-Boas, JC Villarreal A…","Differential Effects of Desiccation on Hornworts with Contrasting Life Histories in Tropical Montane Forests: A Functional Trait—Based Perspective",2023,"Forests","https://www.mdpi.com/1999-4907/14/2/255","HTML","",1,168,"2024-07-15 13:08:10","google,google,google,google","syntrichia--electrontransport,syntrichia--functionaltrait,syntrichia--quantumyield,syntrichia--rhizoid",101799
"1113","R Ozgur, B Uzilday, T Yalcinkaya, TY Akyol…","Differential responses of the scavenging systems for reactive oxygen species (ROS) and reactive carbonyl species (RCS) to UV-B irradiation in Arabidopsis thaliana and its high …",2021,"Photochemical & …","https://link.springer.com/article/10.1007/s43630-021-00067-1","","10.1007/s43630-021-00067-1",12,171,"2024-07-15 13:08:10","google,google","syntrichia--electrontransport,syntrichia--quantumyield",101802
"1114","M Diljkan, S Škondrić, D Hasanagić, M Žabić…","The antioxidant response of Hedera helix leaves to seasonal temperature variations",2022,"Botanica …","https://doiserbia.nb.rs/Article.aspx?id=1821-21582202295D","","",2,174,"2024-07-15 13:08:10","google","syntrichia--electrontransport",101805
"1115","N Pietrasiak, RC De Carvalho…","Joshua Lee Greenwood*, Lloyd R. Stark and Lindsay P. Chiquoine",2021,"… and Functioning of …","https://books.google.com/books?hl=en&lr=&id=OodAEAAAQBAJ&oi=fnd&pg=PA58&dq=syntrichia+%22electron+transport%22&ots=LSWZ9doPnX&sig=Gv7KzvQnB0qqy4u_ES3YMbt3tw8","","",0,175,"2024-07-15 13:08:10","google,google","syntrichia--electrontransport,syntrichia--quantumyield",101806
"1116","DN McLetchie, LR Stark","Rate of drying influences tolerance of low water contents in the moss Funaria hygrometrica (Funariaceae)",2019,"The Bryologist","https://bioone.org/journals/The-Bryologist/volume-122/issue-2/0007-2745-122.2.271/----Custom-HTML----Rate/10.1639/0007-2745-122.2.271.short","","10.1639/0007-2745-122.2.271.short",4,177,"2024-07-15 13:08:10","google,google,google","syntrichia--electrontransport,syntrichia--quantumyield,syntrichia--watercontent",101808
"1117","ЕИА ЗЕЛЕНА, ПНАК ПРОМЕНЕ","GREEN ECONOMY AND ADAPTATION OF INDUSTRY TO CLIMATE CHANGES",NA,"portal.geokhi.ru","http://portal.geokhi.ru/Newsdata/Green%20economy%20and%20adaptation%20of%20industry%20to%20climate%20changes,%202024.pdf","PDF","",0,178,"2024-07-15 13:08:10","google","syntrichia--electrontransport",101809
"1118","L Tao, G Yu, H Chen, B Wang, L Jiang, X Han, G Lin…","SlDREB2 gene specifically recognizing to the universal DRE elements is a transcriptional activator improving drought tolerance in tomato",2022,"Scientia …","https://www.sciencedirect.com/science/article/pii/S0304423822000139","","",7,180,"2024-07-15 13:08:10","google","syntrichia--electrontransport",101811
"1119","FC Carniel, D Zanelli, S Bertuzzi…","Influence of lichenization on the desiccation tolerance of the aeroterrestrial microalga Trebouxia sp.(Chlorophyta)",NA,"UNIVERSITÀ DEGLI STUDI …","https://www.openstarts.units.it/bitstream/10077/10139/1/Candotto%20Carniel_PhD.pdf;Candotto#page=14","PDF","",0,182,"2024-07-15 13:08:10","google,google,google","syntrichia--electrontransport,syntrichia--quantumyield,syntrichium--waterpotential",101813
"1120","J Guo, G Bao, X Zhang, X Pan, H Zhao…","Artemisinin and Ambrosia trifida extract aggravate the effects of short freeze–thaw stress in winter rye (Secale cereale) seedlings",2023,"Functional Plant …","https://www.publish.csiro.au/fp/FP22271","","",0,183,"2024-07-15 13:08:10","google","syntrichia--electrontransport",101814
"1121","F Candotto Carniel, D Zanelli, S Bertuzzi, M Tretiach","Desiccation tolerance and lichenization: a case study with the aeroterrestrial microalga Trebouxia sp. (Chlorophyta)",2015,"Planta","https://link.springer.com/article/10.1007/s00425-015-2319-z","HTML","10.1007/s00425-015-2319-z",40,185,"2024-07-15 13:08:10","google,google,google,google","syntrichia--electrontransport,syntrichia--photosystem,syntrichia--quantumyield,syntrichium--waterpotential",101816
"1122","A Puhovkin, O Bezsmertna, I Parnikoza","Interspecific differences in desiccation tolerance of selected Antarctic lichens: Analysis of photosystem II effectivity and quenching mechanisms",2022,"Czech Polar Reports","https://journals.muni.cz/CPR/article/view/25397","","",6,186,"2024-07-15 13:08:10","google,google,google,google,google","syntrichia--electrontransport,syntrichia--photosystem,syntrichia--quantumyield,syntrichia--reflectance,syntrichium--waterpotential",101817
"1123","K Georgieva, G Mihailova, B Fernández-Marín…","Protective Strategies of Haberlea rhodopensis for Acquisition of Freezing Tolerance: Interaction between Dehydration and Low Temperature",2022,"International Journal of …","https://www.mdpi.com/1422-0067/23/23/15050","HTML","",4,187,"2024-07-15 13:08:10","google","syntrichia--electrontransport",101818
"1124","YR Choi, I Kim, M Kumar, J Shim, HU Kim","Chloroplast Localized FIBRILLIN11 Is Involved in the Osmotic Stress Response during Arabidopsis Seed Germination. Biology 2021, 10, 368",2021,"","https://www.academia.edu/download/82484821/pdf.pdf","PDF","",0,190,"2024-07-15 13:08:10","google","syntrichia--electrontransport",101821
"1125","MJ Oliver","The desert moss Pterygoneurum lamellatum (Pottiaceae) exhibits an inducible ecological strategy of desiccation tolerance: Effects of rate of drying on …",2013,"","","CITATION","",0,191,"2024-07-15 13:08:10","google,google,google","syntrichia--electrontransport,syntrichia--quantumyield,syntrichium--waterpotential",101822
"1126","J Li, Y Wang, B Yu, Q Song, Y Liu, THH Chen, G Li…","Ectopic expression of StCBF1and ScCBF1 have different functions in response to freezing and drought stresses in Arabidopsis",2018,"Plant Science","https://www.sciencedirect.com/science/article/pii/S0168945217307781","","",26,193,"2024-07-15 13:08:10","google,google","syntrichia--electrontransport,syntrichia--leafthickness",101824
"1127","RA Marks","INTRASPECIFIC VARIATION IN DEHYDRATION TOLERANCE: INSIGHTS FROM THE TROPICAL PLANT MARCHANTIA INFLEXA",2019,"","https://uknowledge.uky.edu/biology_etds/58/","","",0,194,"2024-07-15 13:08:10","google,google","syntrichia--electrontransport,syntrichia--quantumyield",101825
"1128","JJ Atwood, WR Buck","Recent literature on bryophytes—122 (4)",2019,"The Bryologist","https://www.jstor.org/stable/26907242","","",1,196,"2024-07-15 13:08:10","google","syntrichia--electrontransport",101827
"1129","W Wang, X Li, S Fan, Y He, M Wei, J Wang…","Combined genomic and transcriptomic analysis reveals the contribution of tandem duplication genes to low-temperature adaptation in perennial ryegrass",2023,"Frontiers in Plant …","https://www.frontiersin.org/articles/10.3389/fpls.2023.1216048/full","HTML","10.3389/fpls.2023.1216048",0,199,"2024-07-15 13:08:10","google,google","syntrichia--electrontransport,syntrichia--photosynthetictissue",101830
"1130","OF DESICCATION","LLOYD R. STARK 2, 5, JOSHUA L. GREENWOOD 2, JOHN C. BRINDA 2, 3, AND MELVIN J. OLIVER 4",2013,"American Journal of Botany","https://www.researchgate.net/profile/Melvin-Oliver-2/publication/251234121_The_desert_moss_Pterygoneurum_lamellatum_Pottiaceae_exhibits_an_inducible_ecological_strategy_of_desiccation_tolerance_Effects_of_rate_of_drying_on_shoot_damage_and_regeneration/links/0c96052a0c16ca0b55000000/The-desert-moss-Pterygoneurum-lamellatum-Pottiaceae-exhibits-an-inducible-ecological-strategy-of-desiccation-tolerance-Effects-of-rate-of-drying-on-shoot-damage-and-regeneration.pdf","PDF","",0,200,"2024-07-15 13:08:10","google,google,google","syntrichia--electrontransport,syntrichia--quantumyield,syntrichium--waterpotential",101831
"1131","L Concostrina‐Zubiri, M Prieto, P Hurtado…","Functional diversity regulates the effects of habitat degradation on biocrust phylogenetic and taxonomic diversities",2022,"Ecological …","https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1002/eap.2599","","10.1002/eap.2599",4,2,"2024-07-15 09:58:53","google","syntrichia--functionaltrait",101833
"1132","JA Molina, JP Martín-Sanz, I Valverde-Asenjo…","Mediterranean grassland succession as an indicator of changes in ecosystem biodiversity and functionality",2023,"Biodiversity and …","https://link.springer.com/article/10.1007/s10531-022-02481-y","HTML","10.1007/s10531-022-02481-y",9,4,"2024-07-15 09:58:53","google,google,google,google","syntrichia--functionaltrait,syntrichia--functionaltrait,syntrichia--phosphorus,syntrichia--phosphorus",101835
"1133","P Hurtado, M Prieto, G Aragón, A Escudero…","Critical predictors of functional, phylogenetic and taxonomic diversity are geographically structured in lichen epiphytic communities",2019,"Journal of …","https://besjournals.onlinelibrary.wiley.com/doi/abs/10.1111/1365-2745.13189","","10.1111/1365-2745.13189",39,7,"2024-07-15 09:58:53","google","syntrichia--functionaltrait",101838
"1134","OS Dahle","Effects of long-term experimental warming on alpine bryophytes: trends in functional traits",2019,"","https://nmbu.brage.unit.no/nmbu-xmlui/handle/11250/2609314","","",1,12,"2024-07-15 09:58:53","google","syntrichia--functionaltrait",101843
"1135","Y Liu, Y He, Y Tian, Z Zhao","Bryophyte Flora in Alpine Grasslands of the Qinghai–Tibet Plateau Based on Plot Sampling",2024,"Diversity","https://www.mdpi.com/1424-2818/16/3/143","","",0,15,"2024-07-15 09:58:53","google,google,google","syntrichia--functionaltrait,syntrichia--soil,syntrichia--watercontent",101846
"1136","X Song, J Gu, Y Ye, M Wang, R Wang, H Ma, X Shao","Exploring Intraspecific Trait Variation in a Xerophytic Moss Species Indusiella thianschanica (Ptychomitriaceae) across Environmental Gradients on the …",2024,"Plants","https://www.mdpi.com/2223-7747/13/7/921","HTML","",0,19,"2024-07-15 09:58:53","google,google","syntrichia--functionaltrait,syntrichia--leafthickness",101850
"1137","C Ah-Peng, O Flores, N Wilding, J Bardat…","Functional diversity of subalpine bryophyte communities in an oceanic island (La Réunion)",2014,"Arctic, Antarctic, and …","https://www.tandfonline.com/doi/abs/10.1657/1938-4246-46.4.841","","10.1657/1938-4246-46.4.841",30,20,"2024-07-15 09:58:53","google","syntrichia--functionaltrait",101851
"1138","P Hurtado Aragüés","Incidencia de la fragmentación del hábitat y el clima en los patrones de diversidad taxonómica, funcional y filogenética de las comunidades de líquenes epífitos",2019,"","https://burjcdigital.urjc.es/handle/10115/17535","","",1,21,"2024-07-15 09:58:53","google","syntrichia--functionaltrait",101852
"1139","BA de Oliveira, MF de Oliveira, AS Maciel-Silva","Vegetation mosaic shaping bryophyte diversity in a threatened ecosystem: A case study of Brazilian Cangas (ferruginous rupestrian fields)",2024,"Flora","https://www.sciencedirect.com/science/article/pii/S0367253024000276","","",0,23,"2024-07-15 09:58:53","google","syntrichia--functionaltrait",101854
"1140","M Janišová, P Širka, S Palpurina…","Determinants of bryophyte assemblages in traditionally managed grasslands of the Carpathian Mts",2022,"Applied Vegetation …","https://onlinelibrary.wiley.com/doi/abs/10.1111/avsc.12654","","10.1111/avsc.12654",0,24,"2024-07-15 09:58:53","google","syntrichia--functionaltrait",101855
"1141","S Xu, Q Cai, YZ Liu, S Sun, B Guan, L Wu…","Trait Syndromes Regulate the Response of Bryophytes to Nitrogen Deposition",NA,"Available at SSRN …","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4447621","","",0,25,"2024-07-15 09:58:53","google,google,google,google","syntrichia--functionaltrait,syntrichia--nitrogen,syntrichia--nitrogenfixation,syntrichia--phosphorus",101856
"1142","BJ Zeeman, JW Morgan","Increasing and declining native species in urban remnant grasslands respond differently to nitrogen addition and disturbance",2018,"Annals of Botany","https://academic.oup.com/aob/article-abstract/121/4/691/4796795","","",10,34,"2024-07-15 09:58:53","google,google","syntrichia--functionaltrait,syntrichia--nitrogen",101865
"1143","QIU Dong, Z Jing, WU Nan…","Individual Traits and Their Interrelationships of Gametophyte and Sporophyte of a Moss Pogonatum inflexum in the Dalongshan National Forest Park in Anhui …",2019,"Bulletin of Botanical …","https://www.integrativebiology.ac.cn/zwyj/EN/abstract/abstract97211.shtml","","",0,36,"2024-07-15 09:58:53","google","syntrichia--functionaltrait",101867
"1144","R Balogh, E Farkas, L Lőkös, B Papp…","Post-exclosure community dynamics in acidic sandy grasslands: cryptogams, phanerogams and soil seed bank",2017,"BOOK OF …","https://researchportal.helsinki.fi/files/100089120/comec2017_boa.pdf#page=44","PDF","",1,41,"2024-07-15 09:58:53","google","syntrichia--functionaltrait",101872
"1145","WVSM Batista, KC Pôrto, ND Santos","Distribution, ecology, and reproduction of bryophytes in a humid enclave in the semiarid region of northeastern Brazil",2018,"Acta Botanica Brasilica","https://www.scielo.br/j/abb/a/pRLNbnSMghr3n3w9Q6RnQBG/?lang=en","HTML","",38,43,"2024-07-15 09:58:53","google,google","syntrichia--functionaltrait,syntrichia--phenology",101874
"1146","M Ladrón de Guevara, FT Maestre","Ecology and responses to climate change of biocrust-forming mosses in drylands",2022,"Journal of Experimental …","https://academic.oup.com/jxb/article-abstract/73/13/4380/6584838","","",22,46,"2024-07-15 09:58:53","google,google,google,google","syntrichia--functionaltrait,syntrichia--nitrogenfixation,syntrichia--phosphorus,syntrichia--reflectance",101877
"1147","K Gobbie","A COMPARATIVE STUDY OF BIOCRUSTS ON GYPSUM AND NON-GYPSUM SOILS IN THE NORTHERN CHIHUAHUAN AND EASTERN MOJAVE DESERTS, USA …",2024,"","https://collected.jcu.edu/masterstheses/63/","","",0,47,"2024-07-15 09:58:53","google,google","syntrichia--functionaltrait,syntrichia--percentcover",101878
"1148","X Lazaro, R Mackenzie, J Jimènez","Do birds disperse mosses? Evidence of endozoochory in upland geese Chloephaga picta and white-bellied seedsnipes Attagis malouinus in sub-Antarctic Chile",2021,"Authorea Preprints","https://www.techrxiv.org/doi/full/10.22541/au.161469488.80502225","","10.22541/au.161469488.80502225",0,49,"2024-07-15 09:58:53","google","syntrichia--functionaltrait",101880
"1149","B Balin","Intra-specific variation exists in the asexual reproductive success of the peat moss genus Sphagnum",2016,"","https://dukespace.lib.duke.edu/bitstreams/e0b0cb01-0aaa-4aba-ad90-2e070e8f5ad5/download","PDF","",0,50,"2024-07-15 09:58:53","google","syntrichia--functionaltrait",101881
"1150","Z Wang, D Feng, X Liu, B Hu, W Bao","Biogeographical patterns of community-level content of N and P and their stoichiometric ratios in subtropical forest floor bryophytes",2022,"Ecological Indicators","https://www.sciencedirect.com/science/article/pii/S1470160X22008421","HTML","",1,51,"2024-07-15 09:58:53","google,google","syntrichia--functionaltrait,syntrichia--phosphorus",101882
"1151","DEE REPRODUÇÃO, EOFTA MOSSES","WAGNER LUIZ DOS SANTOS",NA,"repositorio.unicamp.br","https://repositorio.unicamp.br/Busca/Download?codigoArquivo=567916&tipoMidia=0","PDF","",0,52,"2024-07-15 09:58:53","google,google","syntrichia--functionaltrait,syntrichia--phenology",101883
"1152","MT Boquete, I Lang, M Weidinger, CL Richards…","Patterns and mechanisms of heavy metal accumulation and tolerance in two terrestrial moss species with contrasting habitat specialization",2021,"Environmental and …","https://www.sciencedirect.com/science/article/pii/S0098847220303622","","10.22541/au.160315210.03739090",38,53,"2024-07-15 09:58:53","google","syntrichia--functionaltrait",101884
"1153","BG Baldwin","THE JEPSON GLOBE",2003,"Sierra","https://ucjeps.berkeley.edu/jeps/globe/Globe2011_Vol21No1.pdf","PDF","",0,56,"2024-07-15 09:58:53","google","syntrichia--functionaltrait",101887
"1154","JJ Atwood, WR Buck","Recent literature on bryophytes—125 (1)",2022,"The Bryologist","https://bioone.org/journals/the-bryologist/volume-125/issue-1/0007-2745-125.1.186/Recent-literature-on-bryophytes--1251/10.1639/0007-2745-125.1.186.full","","10.1639/0007-2745-125.1.186.full",0,58,"2024-07-15 09:58:53","google","syntrichia--functionaltrait",101889
"1155","TD Williams","Surviving Catastrophe: Resource Allocation and Plant Interactions Among the Mosses of Mount St. Helens Volcano",2016,"","https://search.proquest.com/openview/33560e61e4c274e67b27cb7fbdbc0658/1?pq-origsite=gscholar&cbl=18750","HTML","",0,59,"2024-07-15 09:58:53","google","syntrichia--functionaltrait",101890
"1156","T Takala, T Tahvanainen, J Kouki","Can re-establishment of cattle grazing restore bryophyte diversity in abandoned mesic semi-natural grasslands?",2012,"Biodiversity and conservation","https://link.springer.com/article/10.1007/s10531-012-0234-1","HTML","10.1007/s10531-012-0234-1",26,60,"2024-07-15 09:58:53","google","syntrichia--functionaltrait",101891
"1157","WR Buck, B Allen, RA Pursell","Recent literature on bryophytes—112 (2)",2009,"The Bryologist","https://bioone.org/journals/The-Bryologist/volume-112/issue-2/0007-2745-112.2.427/Recent-literature-on-bryophytes1122/10.1639/0007-2745-112.2.427.full","","10.1639/0007-2745-112.2.427.full",1,62,"2024-07-15 09:58:53","google","syntrichia--functionaltrait",101893
"1158","JJ Atwood, WR Buck","Recent literature on bryophytes—123 (4)",2020,"The Bryologist","https://www.jstor.org/stable/27102960","","",3,63,"2024-07-15 09:58:53","google","syntrichia--functionaltrait",101894
"1159","V Vasconcelos-CIIMAR, F Arenas-CIIMAR, IS Pinto…","http://criptogamia. up. pt",NA,"academia.edu","https://www.academia.edu/download/69706998/The_herbivoral_interaction_between_midge20210915-10976-faur2i.pdf","PDF","",0,64,"2024-07-15 09:58:53","google","syntrichia--functionaltrait",101895
"1160","JJ Atwood, WR Buck","Recent literature on bryophytes—123 (3)",2020,"The Bryologist","https://www.jstor.org/stable/27102951","","",1,66,"2024-07-15 09:58:53","google","syntrichia--functionaltrait",101897
"1161","WR Buck, B Allen, RA Pursell","Recent literature on bryophytes—116 (1)",2013,"The Bryologist","https://www.jstor.org/stable/43188830","","",1,68,"2024-07-15 09:58:53","google","syntrichia--functionaltrait",101899
"1162","XJ Yang, FS Wu, L Li, QL Guo, ZR Yu, SC Chen…","Bibliometric analysis of the status and trend of biological soil crusts research from 1912 to 2023",2024,"Research in Cold and …","https://www.sciencedirect.com/science/article/pii/S2097158324000375","HTML","",0,69,"2024-07-15 09:58:53","google","syntrichia--functionaltrait",101900
"1163","WR Buck, B Allen","Recent literature on bryophytes—118 (1)",2015,"The Bryologist","https://www.jstor.org/stable/44249177","","",2,70,"2024-07-15 09:58:53","google","syntrichia--functionaltrait",101901
"1164","S Carey, Q Yu, A Harkess","The Diversity of Plant Sex Chromosomes Highlighted through Advances in Genome Sequencing. Genes 2021, 12, 381",2021,"","https://www.researchgate.net/profile/Qingyi-Yu/publication/349887165_The_Diversity_of_Plant_Sex_Chromosomes_Highlighted_through_Advances_in_Genome_Sequencing/links/604bbdf192851c2b23c5677a/The-Diversity-of-Plant-Sex-Chromosomes-Highlighted-through-Advances-in-Genome-Sequencing.pdf","PDF","",0,71,"2024-07-15 09:58:53","google","syntrichia--functionaltrait",101902
